观察日期,股票代码,股票名称,在次新股池内,Codex统一信号,Codex强确认,第一四八节信号,两条都中,距低点反弹,近120日收益,近60日收益,MA20持续度,RPS60,RPS250,换手加速,距低点分位,换手加速分位,流通市值亿,申万一级
2026-08-03,000553,,False,0,0,0,0,0.06496062992125995,-0.1316211878009631,-0.2390998593530239,0.4166666666666667,40.94191522762951,22.463305679642627,-0.1206536727876184,0.06186224489795918,0.45663265306122447,117.77959260307124,基础化工
2026-08-03,000555,,False,0,0,0,0,0.18415417558886515,-0.3160173160173161,-0.24761904761904752,0.30833333333333335,38.08477237048666,37.30057434588385,0.13262660158913153,0.6096938775510204,0.8303571428571429,108.01751126210036,计算机
2026-08-03,000557,,False,0,0,0,0,0.09302325581395343,-0.27831094049904037,-0.19486081370449682,0.2833333333333333,54.53689167974882,11.072112316528399,-0.048653437641749564,0.17059948979591838,0.5883290816326531,54.745885452646455,交通运输
2026-08-03,000560,,False,0,0,0,0,0.1299999999999999,-0.32335329341317365,-0.28025477707006374,0.375,27.001569858712713,18.283343969368218,-0.07760637473465337,0.3909438775510204,0.5315688775510204,52.84444757019287,房地产
2026-08-03,000564,,False,0,0,0,0,0.11538461538461542,-0.4032921810699589,-0.1899441340782123,0.13333333333333333,55.855572998430134,5.456285896617741,-0.20573803280830782,0.29878826530612246,0.3083545918367347,218.97951624839683,商贸零售
2026-08-03,000568,,False,0,0,0,0,0.20664797757308784,-0.2523573200992556,-0.07320824361734857,0.20833333333333334,80.65934065934066,18.410976388002553,0.15863567610974005,0.65625,0.8526785714285714,1328.9019075433591,食品饮料
2026-08-03,000586,,False,0,0,0,0,0.09064039408866997,-0.21209964412811388,-0.4434389140271493,0.375,4.081632653061225,56.63688576898532,-0.4102250352601092,0.1600765306122449,0.054209183673469385,21.26747336368269,通信
2026-08-03,000596,,False,0,0,1,0,0.278058783321941,-0.2591917591125199,-0.0867441633291004,0.26666666666666666,78.80690737833595,11.231652839821313,0.5993726215837885,0.7369260204081632,0.9818239795918368,380.998090382101,食品饮料
2026-08-03,000617,,False,0,0,0,0,0.10413476263399679,-0.19260918253079506,-0.22389666307857903,0.3333333333333333,45.55729984301413,27.887683471601786,-0.031216759356542445,0.23756377551020408,0.6160714285714286,910.5742572509403,非银金融
2026-08-03,000625,,False,0,0,0,0,0.15703703703703709,-0.2861060329067642,-0.1455142231947485,0.125,67.47252747252747,6.636885768985322,-0.045596931728252854,0.525031887755102,0.595344387755102,643.8456774894136,汽车
2026-08-03,000629,,False,0,0,0,0,0.1685393258426966,-0.18537859007832902,-0.19999999999999996,0.35833333333333334,53.24960753532182,69.01723037651564,-0.2567573213183052,0.5682397959183674,0.21651785714285715,290.4120843241995,钢铁
2026-08-03,000630,,False,0,0,0,0,0.821637426900585,-0.24116930572472595,-0.05891238670694854,0.525,82.9513343799058,90.8423739629866,-0.39866251665737684,0.9097576530612245,0.06313775510204081,696.2667440960083,有色金属
2026-08-03,000633,,False,0,0,0,0,0.11353711790392995,-0.3410852713178295,-0.25764192139737996,0.20833333333333334,34.411302982731556,34.875558391831525,-0.0477953021021672,0.2869897959183674,0.5905612244897959,19.6356399532671,有色金属
2026-08-03,000651,,False,0,0,0,0,0.11546840958605675,0.05839793281653738,0.02630919569030321,0.4166666666666667,91.52276295133439,49.64901084875558,0.09692830747762171,0.29910714285714285,0.7965561224489796,2271.242618160175,家用电器
2026-08-03,000657,,False,0,0,0,0,2.0527989821882953,-0.008061182306738357,-0.20427789752943126,0.5916666666666667,52.025117739403456,98.02169751116784,-0.2576275605815789,0.9773596938775511,0.2152423469387755,709.4435431819813,有色金属
2026-08-03,000668,,False,1,1,1,1,1.4537157757496741,0.4366412213740458,0.03349807797913229,0.725,92.18210361067504,95.788130185067,0.07713412281496845,0.9591836734693877,0.7732780612244898,27.773637540445915,房地产
2026-08-03,000670,,False,0,0,0,0,0.23345588235294112,-0.2040332147093713,-0.16749379652605467,0.38333333333333336,61.946624803767655,42.72495213784301,-0.3719514675227138,0.6926020408163265,0.08354591836734694,54.68551957141595,电子
2026-08-03,000676,,False,0,0,1,0,0.49704142011834307,-0.19341126461211477,0.0026420079260236484,0.20833333333333334,89.45054945054946,38.60880663688577,1.103367710167991,0.8434311224489796,0.9977678571428571,95.59574517535225,传媒
2026-08-03,000688,,False,0,0,0,0,1.094325718496684,0.06402096593036322,-0.3753846153846153,0.4666666666666667,9.701726844583987,93.68219527760051,-0.23150248024747655,0.9381377551020408,0.257015306122449,341.27921675543024,有色金属
2026-08-03,000708,,False,0,0,0,0,0.23134953897736787,-0.07726130653266339,-0.02779616148246189,0.38333333333333336,86.53061224489797,71.1869814932993,-0.048258760920280586,0.6894132653061225,0.5896045918367347,740.7264162623692,钢铁
2026-08-03,000710,,False,0,0,0,0,0.1397557666214384,-0.30290456431535273,-0.23566878980891715,0.19166666666666668,42.009419152276294,4.977664326738992,0.05500304211317597,0.4457908163265306,0.7448979591836735,27.75394626664701,医药生物
2026-08-03,000725,,False,1,1,0,0,0.4300791556728232,0.25173210161662807,0.3091787439613527,0.575,98.86970172684458,82.19527760051054,-0.14638239093818695,0.8242984693877551,0.40625,1950.2540401786262,电子
2026-08-03,000751,,False,0,0,0,0,0.3799392097264438,-0.33915574963609896,-0.2950310559006212,0.4083333333333333,23.26530612244898,80.75941289087429,-0.400968537369225,0.8022959183673469,0.06058673469387755,72.93052053206502,有色金属
2026-08-03,000755,,False,0,0,0,0,0.12735849056603765,-0.06457925636007833,-0.008298755186721962,0.48333333333333334,88.28885400313972,55.87109125717933,-0.36046310688136274,0.3781887755102041,0.09502551020408163,70.11005019008404,交通运输
2026-08-03,000757,,False,0,0,0,0,0.1554878048780488,-0.2711538461538462,-0.226530612244898,0.35833333333333334,44.61538461538462,27.919591576260373,-0.09250291963233348,0.5194515306122449,0.5082908163265306,20.19518997571976,汽车
2026-08-03,000766,,False,0,0,0,0,0.15548172757475087,-0.3233463035019455,-0.3030060120240481,0.3333333333333333,21.601255886970172,16.592214422463307,0.17620318936853274,0.5191326530612245,0.8619260204081632,167.78143922881912,医药生物
2026-08-03,000768,,False,0,0,0,0,0.09318996415770608,-0.23885918003565054,-0.12067545304777594,0.26666666666666666,72.74725274725274,19.814932992980218,-0.24286894096125156,0.171875,0.23405612244897958,591.3302106908784,国防军工
2026-08-03,000776,,False,0,0,0,0,0.17239436619718296,-0.07469986660738104,-0.007156488549618367,0.35833333333333334,88.54003139717426,70.70835992342055,-0.0763113497509279,0.5829081632653061,0.5353954081632653,1230.6458740519872,非银金融
2026-08-03,000792,,False,0,0,0,0,0.5230683713173987,-0.164124466137889,-0.2798948751642575,0.425,27.127158555729984,86.75813656668794,-0.11840394063894888,0.8510841836734694,0.460140306122449,1445.7533790766427,基础化工
2026-08-03,000796,,False,0,0,0,0,0.13043478260869557,-0.39157566302652114,-0.22310756972111545,0.175,45.934065934065934,20.357370772176132,-0.01944288821016882,0.3938137755102041,0.6399872448979592,51.95226094210795,社会服务
2026-08-03,000807,,False,0,0,1,0,0.6972901520158623,-0.2255729794933654,-0.17347924042484708,0.375,60.53375196232339,88.25781748564135,0.1506705404987676,0.8903061224489796,0.8469387755102041,890.0002588164534,有色金属
2026-08-03,000812,,False,0,0,0,0,0.13548387096774195,-0.22637362637362635,-0.14146341463414625,0.20833333333333334,68.41444270015698,20.644543714103385,0.07597068526585726,0.4215561224489796,0.7713647959183674,26.586217649810514,轻工制造
2026-08-03,000820,,False,0,0,0,0,0.548,-0.010230179028132946,0.01308900523560208,0.35833333333333334,90.32967032967034,82.67389917038928,-0.016348953138468292,0.8568239795918368,0.6434948979591837,11.503992619843917,环保
2026-08-03,000858,,False,0,0,0,0,0.13939570865567075,-0.23063276167947955,-0.12311840035946975,0.30833333333333335,72.33908948194663,9.5405232929164,0.14712802857455265,0.444515306122449,0.8431122448979592,3029.6363592485195,食品饮料
2026-08-03,000889,,False,0,0,0,0,0.25838926174496635,0.04166666666666674,-0.3068391866913124,0.4083333333333333,20.596546310832025,66.24122527121888,-0.08904803426937691,0.7216198979591837,0.5146683673469388,32.65573594314992,通信
2026-08-03,000892,,False,0,0,1,0,0.26755852842809347,-0.5039267015706805,-0.20378151260504196,0.2,52.119309262166404,34.23739629865986,0.6189793672770845,0.7292729591836735,0.9830994897959183,27.023710835354265,传媒
2026-08-03,000895,,False,0,0,0,0,0.1691964285714287,0.04885863035642779,-0.02603198214949798,0.5583333333333333,86.87598116169545,68.34716017868539,0.14866047443757613,0.5707908163265306,0.8456632653061225,907.526058724491,食品饮料
2026-08-03,000912,,False,0,0,0,0,0.14641744548286617,-0.231732776617954,-0.18222222222222217,0.4,57.55102040816327,25.335035098915128,-0.12093680286868524,0.48086734693877553,0.4559948979591837,57.68977683188995,基础化工
2026-08-03,000938,,False,1,0,1,1,0.4085106382978725,0.32612179487179493,0.0006045949214028568,0.5666666666666667,89.26216640502355,82.96107211231653,0.5899872562445219,0.8137755102040817,0.9805484693877551,958.1005362489403,计算机
2026-08-03,000950,,False,0,0,0,0,0.11561866125760645,-0.08637873754152814,-0.06621392190152797,0.3416666666666667,81.8524332810047,65.74664964901085,-0.11311778780750104,0.3010204081632653,0.4700255102040816,93.92821558807934,医药生物
2026-08-03,000963,,False,0,0,0,0,0.08178720181749344,-0.19110985277463188,-0.12281240405280935,0.325,72.4646781789639,10.433950223356733,0.25485166548772864,0.11926020408163265,0.9056122448979592,500.045128824866,医药生物
2026-08-03,000972,,False,0,0,0,0,0.07667731629392982,-0.05865921787709494,-0.13144329896907214,0.4,70.48665620094191,64.9010848755584,-0.006526996698312804,0.09853316326530612,0.6572066326530612,25.9922566123,农林牧渔
2026-08-03,000975,,False,0,0,1,0,0.3605482717520856,-0.3334306569343066,-0.21895313034553543,0.3333333333333333,47.1585557299843,75.11167836630504,0.18341036235395358,0.7911352040816326,0.8683035714285714,576.6570994110606,有色金属
2026-08-03,000977,,False,0,0,1,0,0.33544539694371966,0.13981231111818038,-0.06253270538984823,0.525,82.32339089481947,82.03573707721762,0.413423830278947,0.7764668367346939,0.951530612244898,1067.3871343248816,计算机
2026-08-03,000981,,False,0,0,0,0,0.35820895522388074,-0.4141630901287554,-0.3175,0.11666666666666667,17.802197802197803,81.84428844926612,-0.3027358882810205,0.7904974489795918,0.15529336734693877,260.5474573912928,汽车
2026-08-03,000988,,False,0,0,0,0,0.9503872723466611,0.2056159420289856,-0.31728585037004464,0.6,17.83359497645212,92.82067645181876,-0.22225449909145223,0.9247448979591837,0.2780612244897959,953.4342199786622,机械设备
2026-08-03,000995,,False,0,0,0,0,0.14533622559652937,-0.33709981167608283,-0.24946695095948823,0.325,37.488226059654636,13.018506700701979,-0.15524966539146334,0.4732142857142857,0.3893494897959184,18.75825855664031,食品饮料
2026-08-03,000999,,False,0,0,0,0,0.18050541516245477,-0.04595185995623641,0.04514582500998787,0.4083333333333333,92.96703296703296,40.6509253350351,0.3718781432271734,0.6026785714285714,0.9422831632653061,434.23890912532465,医药生物
2026-08-03,001201,,False,0,0,0,0,0.09596928982725528,-0.25408229915088176,-0.133535660091047,0.3333333333333333,70.0784929356358,6.987874920229737,-0.045934785785094134,0.1916454081632653,0.5947066326530612,23.006310462097264,农林牧渔
2026-08-03,001202,,False,0,0,0,0,0.05336617405582933,-0.2643348623853211,-0.2643348623853211,0.275,31.83673469387755,56.573069559668156,0.6336231964246086,0.0389030612244898,0.9856505102040817,14.976299811302813,交通运输
2026-08-03,001203,,False,0,0,0,0,1.3807420494699647,-0.04904728299223715,-0.4252505864789934,0.44166666666666665,4.960753532182103,95.30950861518825,-0.2591590984354549,0.954719387755102,0.21301020408163265,350.39119897915197,钢铁
2026-08-03,001205,,False,0,0,0,0,0.10984540276647703,-0.14962593516209466,-0.11543450064850835,0.3,74.00313971742544,34.460753031269945,-0.21911930364081134,0.2643494897959184,0.2850765306122449,22.692028597845294,交通运输
2026-08-03,001206,,False,0,0,0,0,0.05716162943495395,-0.34219133278822567,-0.14957716701902757,0.23333333333333334,66.53061224489795,7.849393746011486,0.6957291039864848,0.046556122448979595,0.9891581632653061,17.157059530753642,美容护理
2026-08-03,001207,,False,0,0,0,0,0.10147991543340384,-0.19805028219599785,-0.13359201773835916,0.39166666666666666,70.04709576138147,45.94767070835992,-0.2847389321488003,0.2222576530612245,0.18016581632653061,45.77416184661364,基础化工
2026-08-03,001208,,False,0,0,1,0,0.3195319531953196,-0.3168685927306617,-0.2841796875,0.2,25.902668759811615,73.2610082961072,0.3101571319475549,0.765625,0.9237882653061225,47.09247022313075,电力设备
2026-08-03,001209,,False,0,0,0,0,0.11554332874828055,-0.19663199603764248,-0.2620564149226571,0.36666666666666664,32.6530612244898,48.05360561582642,-0.27369813304483803,0.30038265306122447,0.19610969387755103,15.576036510255465,纺织服饰
2026-08-03,001210,,False,0,0,0,0,0.8363273453093811,0.07539450613676202,0.1478477854023703,0.44166666666666665,97.0800627943485,91.95915762603701,-0.4959995425570537,0.9123086734693877,0.0194515306122449,24.581517334807774,公用事业
2026-08-03,001211,,False,0,0,0,0,0.1816546762589928,-0.0658767772511849,-0.3813559322033898,0.43333333333333335,8.885400313971742,75.62220804084238,-0.32766509255024134,0.6039540816326531,0.13233418367346939,18.386816940941607,轻工制造
2026-08-03,001212,,False,0,0,0,0,0.016590761223162165,-0.3882145653876272,-0.4586869911657717,0.3416666666666667,3.108320251177394,22.208040842373965,-0.27066713638711537,0.004145408163265306,0.1992984693877551,55.043283885479795,建筑材料
2026-08-03,001213,,False,0,0,0,0,0.08358208955223878,-0.1294964028776978,-0.08333333333333337,0.2916666666666667,79.40345368916797,37.04530950861519,-0.034162083507902175,0.13105867346938777,0.6106505102040817,161.0019292893812,交通运输
2026-08-03,001215,,False,0,0,0,0,0.13641170250264367,-0.2991304347826087,-0.3421750663129973,0.3416666666666667,14.160125588697017,71.41033822590937,-0.3508555451499753,0.4260204081632653,0.10682397959183673,31.131086160487257,食品饮料
2026-08-03,001216,,False,0,0,0,0,0.05882352941176472,-0.218274111675127,-0.22309417040358748,0.3,45.96546310832025,62.28462029355456,-0.2668675355192919,0.049107142857142856,0.203125,34.07231428911126,轻工制造
2026-08-03,001217,,False,0,0,0,0,0.1845238095238093,-0.24277016742770174,-0.15749364944961908,0.225,64.48979591836735,35.25845564773453,0.17932150348859532,0.6116071428571429,0.8651147959183674,32.66813238333158,基础化工
2026-08-03,001218,,False,0,0,0,0,0.22839845899834876,-0.11111111111111105,-0.16216216216216217,0.44166666666666665,63.139717425431705,77.40906190172304,-0.08366104978309197,0.6862244897959183,0.5220025510204082,26.66808330679902,基础化工
2026-08-03,001219,,False,0,0,0,0,0.09511343804537531,-0.1284722222222222,-0.17161716171617158,0.43333333333333335,61.06750392464678,49.968091895341416,-0.19227262256777622,0.18494897959183673,0.3284438775510204,23.85164525050874,食品饮料
2026-08-03,001222,源飞宠物,True,0,0,0,0,0.11622464898595952,-0.36709420610349397,-0.24604847207586933,0.15,38.61852433281005,17.070835992342055,0.5819686537630593,0.30644132653061223,0.9799107142857143,16.164201926616713,轻工制造
2026-08-03,001223,欧克科技,True,0,0,0,0,0.3001437814521928,-0.06100726895119424,-0.13839923773225338,0.49166666666666664,69.07378335949764,75.04786215698788,-0.4376628024791449,0.75,0.036989795918367346,25.4709025716983,机械设备
2026-08-03,001225,和泰机电,True,0,0,0,0,0.1950437317784257,-0.4474251819897547,-0.20454104405200857,0.35,51.868131868131876,70.2297383535418,-0.2461654745455758,0.6374362244897959,0.22799744897959184,8.61816241482622,机械设备
2026-08-03,001226,拓山重工,True,0,0,0,0,0.11906124785346317,-0.24561065020258532,-0.20657467532467533,0.425,51.14599686028257,76.8985322271857,-0.32255121726798197,0.3249362244897959,0.13871173469387754,13.263657490822055,机械设备
2026-08-03,001227,,False,0,0,0,0,0.135,0.008888888888888946,0.031818181818181746,0.39166666666666666,91.86813186813187,50.15954052329291,0.45338799460806634,0.4186862244897959,0.9588647959183674,95.69499275372371,银行
2026-08-03,001228,,False,0,0,0,0,0.18897637795275601,-0.11147433801896045,-0.1175324675324676,0.425,73.59497645211931,72.11231652839821,-0.2326765215617923,0.6240433673469388,0.25510204081632654,21.689936903424787,交通运输
2026-08-03,001229,魅视科技,True,0,0,1,0,0.572134831460674,0.2998885172798216,0.2941176470588234,0.475,98.712715855573,86.85386088066369,0.421358719216101,0.8622448979591837,0.9540816326530612,25.982569235926647,计算机
2026-08-03,001230,劲旅环境,True,0,0,1,0,0.24745762711864394,0.115151515151515,-0.07491201608848674,0.5333333333333333,80.34536891679748,77.34524569240587,0.455549831911674,0.7104591836734694,0.9598214285714286,20.249431844915968,环保
2026-08-03,001231,农心科技,True,0,0,0,0,0.13523131672597866,-0.23348017621145367,-0.24823252160251374,0.3416666666666667,37.89638932496076,52.04211869814933,-0.03260824255866002,0.42028061224489793,0.6128826530612245,9.757253028977399,基础化工
2026-08-03,001234,,False,0,0,0,0,0.14277652370203175,-0.2407199100112486,-0.34189145271368215,0.3416666666666667,14.285714285714285,48.81940012763242,-0.3987754481396991,0.460140306122449,0.0628188775510204,18.56983075782353,纺织服饰
2026-08-03,001236,弘业期货,True,0,0,0,0,0.15111111111111097,-0.216733870967742,-0.19481865284974098,0.275,54.56828885400314,5.264837268666241,-0.019991248356383662,0.5012755102040817,0.639030612244898,58.9002246112824,非银金融
2026-08-03,001238,浙江正特,True,0,0,0,0,0.1262604120999562,-0.3308153164886689,-0.24352179034157828,0.16666666666666666,39.30926216640502,50.638162093171665,0.04616793281275289,0.3711734693877551,0.7324617346938775,37.390155055895875,轻工制造
2026-08-03,001239,永达股份,True,0,0,0,0,0.06163753449861997,-0.3022974607013301,-0.24918672739102143,0.25833333333333336,37.582417582417584,5.041480536056158,0.11121048489946528,0.0548469387755102,0.8112244897959183,13.156093040745834,机械设备
2026-08-03,001255,博菲电气,True,0,0,0,0,0.13421550094517953,-0.3937863096741602,-0.334257975034674,0.16666666666666666,15.353218210361067,14.518187619655393,-0.11725076414532887,0.414859693877551,0.461734693877551,18.583563069900386,基础化工
2026-08-03,001256,炜冈科技,True,0,0,0,0,0.18740629685157417,0.1118390266729059,-0.05526838966202774,0.6416666666666667,83.6734693877551,70.13401403956605,-0.0341814641573388,0.6183035714285714,0.6103316326530612,25.377406987668362,机械设备
2026-08-03,001258,立新能源,True,1,1,1,1,0.9614791987673343,0.6706036745406825,0.3747300215982723,0.6166666666666667,99.21507064364206,90.68283343969368,0.5643675575835128,0.9263392857142857,0.9779974489795918,118.37981268971262,公用事业
2026-08-03,001259,利仁科技,True,0,0,0,0,0.7597087378640777,0.31024096385542155,0.15999999999999992,0.43333333333333335,97.33124018838305,90.23611997447351,-0.45437915301011056,0.8992346938775511,0.029974489795918366,20.706395533975286,家用电器
2026-08-03,001260,坤泰股份,True,0,0,0,0,0.12689655172413783,-0.24596215966774349,-0.2569349704411096,0.25,34.66248037676609,37.0134014039566,-0.07672186476489129,0.37595663265306123,0.5341198979591837,18.830092920371516,汽车
2026-08-03,001266,,False,0,0,0,0,0.1207854761022602,-0.07548899755501215,-0.2956926658905705,0.49166666666666664,22.888540031397177,65.74664964901085,-0.3455631902872516,0.33769132653061223,0.11256377551020408,17.79337685001494,机械设备
2026-08-03,001267,,False,0,0,0,0,1.493584260051326,0.0010302197802196655,-0.5322528883183568,0.5666666666666667,0.565149136577708,95.27760051052967,-0.23847213104980192,0.9620535714285714,0.24266581632653061,180.1724672649123,通信
2026-08-03,001268,联合精密,True,0,0,0,0,0.10351201478743066,-0.31379310344827593,-0.3639914772727273,0.36666666666666664,10.989010989010989,47.25590299936184,-0.07842552180027529,0.23341836734693877,0.5302933673469388,17.07753916296788,家用电器
2026-08-03,001269,欧晶科技,True,0,0,0,0,0.18170878459687123,-0.15924657534246567,-0.12788632326820604,0.45,71.24018838304552,14.039566049776644,-0.44883285835120845,0.6042729591836735,0.03316326530612245,38.00396909931547,电力设备
2026-08-03,001270,,False,0,0,1,0,1.6097178683385582,-0.36397784427325386,-0.3618652187799425,0.38333333333333336,11.397174254317113,96.7453733248245,0.04900108975355688,0.9661989795918368,0.7378826530612245,208.56515904551642,国防军工
2026-08-03,001277,速达股份,True,0,0,0,0,0.11186037286790951,-0.30221558376898183,-0.25193488123832397,0.2833333333333333,36.42072213500785,10.880663688576899,0.028229664058215365,0.27869897959183676,0.7069515306122449,12.781171795042848,机械设备
2026-08-03,001278,一彬科技,True,0,0,0,0,0.12134831460674156,-0.3390728476821191,-0.36648328396106644,0.35833333333333334,10.76923076923077,38.44926611359285,-0.1974202217581511,0.34215561224489793,0.3201530612244898,12.757390742145466,汽车
2026-08-03,001279,强邦新材,True,0,0,0,0,0.08253692441355343,-0.28982616129951555,-0.22149328334895335,0.23333333333333334,46.43642072213501,6.860242501595406,-0.34365672804978464,0.1246811224489796,0.11383928571428571,9.950182502397125,轻工制造
2026-08-03,001282,三联锻造,True,0,0,0,0,0.1115031757233591,-0.23691860465116277,-0.27218114602587806,0.375,29.230769230769234,24.82450542437779,-0.37379076563878477,0.2771045918367347,0.08131377551020408,23.987335582248306,汽车
2026-08-03,001283,豪鹏科技,True,0,0,0,0,0.06859023032143763,-0.20324589545197214,-0.2547219770520741,0.35833333333333334,35.259026687598116,18.953414167198467,-0.3425020930690671,0.07206632653061225,0.11607142857142858,43.836427379818495,电力设备
